Designator,X-Coordinate,Y-Coordinate,Rotation,Layer
C2051,316.000000,-68.000000,0.000000,Top
C2052,316.000000,-76.000000,0.000000,Top
C2053,316.000000,-84.000000,0.000000,Top
C2054,316.000000,-92.000000,0.000000,Top
C2055,316.000000,-100.000000,0.000000,Top
C2056,316.000000,-108.000000,0.000000,Top
C2057,316.000000,-116.000000,0.000000,Top
C2058,316.000000,-124.000000,0.000000,Top
C2059,316.000000,-132.000000,0.000000,Top
C2060,316.000000,-140.000000,0.000000,Top
C2061,316.000000,-148.000000,0.000000,Top
C2062,316.000000,-156.000000,0.000000,Top
C2063,316.000000,-164.000000,0.000000,Top
C2064,316.000000,-172.000000,0.000000,Top
C2065,316.000000,-180.000000,0.000000,Top
C2066,316.000000,-188.000000,0.000000,Top
C2067,316.000000,-204.000000,0.000000,Top
C2068,316.000000,-212.000000,0.000000,Top
C2069,316.000000,-220.000000,0.000000,Top
C2070,316.000000,-228.000000,0.000000,Top
C2071,316.000000,-236.000000,0.000000,Top
C2072,316.000000,-244.000000,0.000000,Top
C2073,316.000000,-252.000000,0.000000,Top
C2074,316.000000,-260.000000,0.000000,Top
C2075,316.000000,-268.000000,0.000000,Top
C2076,316.000000,-276.000000,0.000000,Top
C2077,316.000000,-284.000000,0.000000,Top
C2078,316.000000,-292.000000,0.000000,Top
C2079,316.000000,-300.000000,0.000000,Top
C2080,316.000000,-308.000000,0.000000,Top
C2081,316.000000,-316.000000,0.000000,Top
C2082,316.000000,-324.000000,0.000000,Top
C2083,316.000000,-332.000000,0.000000,Top
C2084,324.000000,-12.000000,0.000000,Top
C2085,324.000000,-20.000000,0.000000,Top
C2086,324.000000,-28.000000,0.000000,Top
C2087,324.000000,-36.000000,0.000000,Top
C2088,324.000000,-44.000000,0.000000,Top
C2089,324.000000,-52.000000,0.000000,Top
C2090,324.000000,-60.000000,0.000000,Top
C2091,324.000000,-68.000000,0.000000,Top
C2092,324.000000,-76.000000,0.000000,Top
C2093,324.000000,-84.000000,0.000000,Top
C2094,324.000000,-92.000000,0.000000,Top
C2095,324.000000,-100.000000,0.000000,Top
C2096,324.000000,-108.000000,0.000000,Top
C2097,324.000000,-116.000000,0.000000,Top
C2098,324.000000,-124.000000,0.000000,Top
C2099,324.000000,-132.000000,0.000000,Top
C2100,324.000000,-140.000000,0.000000,Top
C2101,324.000000,-148.000000,0.000000,Top
C2102,324.000000,-156.000000,0.000000,Top
C2103,324.000000,-164.000000,0.000000,Top
C2104,324.000000,-172.000000,0.000000,Top
C2105,324.000000,-180.000000,0.000000,Top
C2106,324.000000,-188.000000,0.000000,Top
C2107,324.000000,-204.000000,0.000000,Top
C2108,324.000000,-212.000000,0.000000,Top
C2109,324.000000,-220.000000,0.000000,Top
C2110,324.000000,-228.000000,0.000000,Top
C2111,324.000000,-236.000000,0.000000,Top
C2112,324.000000,-244.000000,0.000000,Top
C2113,324.000000,-252.000000,0.000000,Top
C2114,324.000000,-260.000000,0.000000,Top
C2115,324.000000,-268.000000,0.000000,Top
C2116,324.000000,-276.000000,0.000000,Top
C2117,324.000000,-284.000000,0.000000,Top
C2118,324.000000,-292.000000,0.000000,Top
C2119,324.000000,-300.000000,0.000000,Top
C2120,324.000000,-308.000000,0.000000,Top
C2121,324.000000,-316.000000,0.000000,Top
C2122,324.000000,-324.000000,0.000000,Top
C2123,324.000000,-332.000000,0.000000,Top
C2124,332.000000,-12.000000,0.000000,Top
C2125,332.000000,-20.000000,0.000000,Top
C2126,332.000000,-28.000000,0.000000,Top
C2127,332.000000,-36.000000,0.000000,Top
C2128,332.000000,-44.000000,0.000000,Top
C2129,332.000000,-52.000000,0.000000,Top
C2130,332.000000,-60.000000,0.000000,Top
C2131,332.000000,-68.000000,0.000000,Top
C2132,332.000000,-76.000000,0.000000,Top
C2133,332.000000,-84.000000,0.000000,Top
C2134,332.000000,-92.000000,0.000000,Top
C2135,332.000000,-100.000000,0.000000,Top
C2136,332.000000,-108.000000,0.000000,Top
C2137,332.000000,-116.000000,0.000000,Top
C2138,332.000000,-124.000000,0.000000,Top
C2139,332.000000,-132.000000,0.000000,Top
C2140,332.000000,-140.000000,0.000000,Top
C2141,332.000000,-148.000000,0.000000,Top
C2142,332.000000,-156.000000,0.000000,Top
C2143,332.000000,-164.000000,0.000000,Top
C2144,332.000000,-172.000000,0.000000,Top
C2145,332.000000,-180.000000,0.000000,Top
C2146,332.000000,-188.000000,0.000000,Top
C2147,332.000000,-204.000000,0.000000,Top
C2148,332.000000,-212.000000,0.000000,Top
C2149,332.000000,-220.000000,0.000000,Top
C2150,332.000000,-228.000000,0.000000,Top
C2151,332.000000,-236.000000,0.000000,Top
C2152,332.000000,-244.000000,0.000000,Top
C2153,332.000000,-252.000000,0.000000,Top
C2154,332.000000,-260.000000,0.000000,Top
C2155,332.000000,-268.000000,0.000000,Top
C2156,332.000000,-276.000000,0.000000,Top
C2157,332.000000,-284.000000,0.000000,Top
C2158,332.000000,-292.000000,0.000000,Top
C2159,332.000000,-300.000000,0.000000,Top
C2160,332.000000,-308.000000,0.000000,Top
C2161,332.000000,-316.000000,0.000000,Top
C2162,332.000000,-324.000000,0.000000,Top
C2163,332.000000,-332.000000,0.000000,Top
C2164,340.000000,-12.000000,0.000000,Top
C2165,340.000000,-20.000000,0.000000,Top
C2166,340.000000,-28.000000,0.000000,Top
C2167,340.000000,-36.000000,0.000000,Top
C2168,340.000000,-44.000000,0.000000,Top
C2169,340.000000,-52.000000,0.000000,Top
C2170,340.000000,-60.000000,0.000000,Top
C2171,340.000000,-68.000000,0.000000,Top
C2172,340.000000,-76.000000,0.000000,Top
C2173,340.000000,-84.000000,0.000000,Top
C2174,340.000000,-92.000000,0.000000,Top
C2175,340.000000,-100.000000,0.000000,Top
C2176,340.000000,-108.000000,0.000000,Top
C2177,340.000000,-116.000000,0.000000,Top
C2178,340.000000,-124.000000,0.000000,Top
C2179,340.000000,-132.000000,0.000000,Top
C2180,340.000000,-140.000000,0.000000,Top
C2181,340.000000,-148.000000,0.000000,Top
C2182,340.000000,-156.000000,0.000000,Top
C2183,340.000000,-164.000000,0.000000,Top
C2184,340.000000,-172.000000,0.000000,Top
C2185,340.000000,-180.000000,0.000000,Top
C2186,340.000000,-188.000000,0.000000,Top
C2187,340.000000,-204.000000,0.000000,Top
C2188,340.000000,-212.000000,0.000000,Top
C2189,340.000000,-220.000000,0.000000,Top
C2190,340.000000,-228.000000,0.000000,Top
C2191,340.000000,-236.000000,0.000000,Top
C2192,340.000000,-244.000000,0.000000,Top
C2193,340.000000,-252.000000,0.000000,Top
C2194,340.000000,-260.000000,0.000000,Top
C2195,340.000000,-268.000000,0.000000,Top
C2196,340.000000,-276.000000,0.000000,Top
C2197,340.000000,-284.000000,0.000000,Top
C2198,340.000000,-292.000000,0.000000,Top
C2199,340.000000,-300.000000,0.000000,Top
C2200,340.000000,-308.000000,0.000000,Top
C2201,340.000000,-316.000000,0.000000,Top
C2202,340.000000,-324.000000,0.000000,Top
C2203,340.000000,-332.000000,0.000000,Top
C2204,348.000000,-12.000000,0.000000,Top
C2205,348.000000,-20.000000,0.000000,Top
C2206,348.000000,-28.000000,0.000000,Top
C2207,348.000000,-36.000000,0.000000,Top
C2208,348.000000,-44.000000,0.000000,Top
C2209,348.000000,-52.000000,0.000000,Top
C2210,348.000000,-60.000000,0.000000,Top
C2211,348.000000,-68.000000,0.000000,Top
C2212,348.000000,-76.000000,0.000000,Top
C2213,348.000000,-84.000000,0.000000,Top
C2214,348.000000,-92.000000,0.000000,Top
C2215,348.000000,-100.000000,0.000000,Top
C2216,348.000000,-108.000000,0.000000,Top
C2217,348.000000,-116.000000,0.000000,Top
C2218,348.000000,-124.000000,0.000000,Top
C2219,348.000000,-132.000000,0.000000,Top
C2220,348.000000,-140.000000,0.000000,Top
C2221,348.000000,-148.000000,0.000000,Top
C2222,348.000000,-156.000000,0.000000,Top
C2223,348.000000,-164.000000,0.000000,Top
C2224,348.000000,-172.000000,0.000000,Top
C2225,348.000000,-180.000000,0.000000,Top
C2226,348.000000,-188.000000,0.000000,Top
C2227,348.000000,-196.000000,0.000000,Top
C2228,348.000000,-204.000000,0.000000,Top
C2229,348.000000,-212.000000,0.000000,Top
C2230,348.000000,-220.000000,0.000000,Top
C2231,348.000000,-228.000000,0.000000,Top
C2232,348.000000,-236.000000,0.000000,Top
C2233,348.000000,-244.000000,0.000000,Top
C2234,348.000000,-252.000000,0.000000,Top
C2235,348.000000,-260.000000,0.000000,Top
C2236,348.000000,-268.000000,0.000000,Top
C2237,348.000000,-276.000000,0.000000,Top
C2238,348.000000,-284.000000,0.000000,Top
C2239,348.000000,-292.000000,0.000000,Top
C2240,348.000000,-300.000000,0.000000,Top
C2241,348.000000,-308.000000,0.000000,Top
C2242,348.000000,-316.000000,0.000000,Top
C2243,348.000000,-324.000000,0.000000,Top
C2244,348.000000,-332.000000,0.000000,Top
C2245,356.000000,-12.000000,0.000000,Top
C2246,356.000000,-20.000000,0.000000,Top
C2247,356.000000,-28.000000,0.000000,Top
C2248,356.000000,-36.000000,0.000000,Top
C2249,356.000000,-44.000000,0.000000,Top
C2250,356.000000,-52.000000,0.000000,Top
C2251,356.000000,-60.000000,0.000000,Top
C2252,356.000000,-68.000000,0.000000,Top
C2253,356.000000,-76.000000,0.000000,Top
C2254,356.000000,-84.000000,0.000000,Top
C2255,356.000000,-92.000000,0.000000,Top
C2256,356.000000,-100.000000,0.000000,Top
C2257,356.000000,-108.000000,0.000000,Top
C2258,356.000000,-116.000000,0.000000,Top
C2259,356.000000,-124.000000,0.000000,Top
C2260,356.000000,-132.000000,0.000000,Top
C2261,356.000000,-140.000000,0.000000,Top
C2262,356.000000,-148.000000,0.000000,Top
C2263,356.000000,-156.000000,0.000000,Top
C2264,356.000000,-164.000000,0.000000,Top
C2265,356.000000,-172.000000,0.000000,Top
C2266,356.000000,-180.000000,0.000000,Top
C2267,356.000000,-188.000000,0.000000,Top
C2268,356.000000,-196.000000,0.000000,Top
C2269,356.000000,-204.000000,0.000000,Top
C2270,356.000000,-212.000000,0.000000,Top
C2271,356.000000,-220.000000,0.000000,Top
C2272,356.000000,-228.000000,0.000000,Top
C2273,356.000000,-236.000000,0.000000,Top
C2274,356.000000,-244.000000,0.000000,Top
C2275,356.000000,-252.000000,0.000000,Top
C2276,356.000000,-260.000000,0.000000,Top
C2277,356.000000,-268.000000,0.000000,Top
C2278,356.000000,-276.000000,0.000000,Top
C2279,356.000000,-284.000000,0.000000,Top
C2280,356.000000,-292.000000,0.000000,Top
C2281,356.000000,-300.000000,0.000000,Top
C2282,356.000000,-308.000000,0.000000,Top
C2283,356.000000,-316.000000,0.000000,Top
C2284,356.000000,-324.000000,0.000000,Top
C2285,356.000000,-332.000000,0.000000,Top
C2286,364.000000,-12.000000,0.000000,Top
C2287,364.000000,-20.000000,0.000000,Top
C2288,364.000000,-28.000000,0.000000,Top
C2289,364.000000,-52.000000,0.000000,Top
C2290,364.000000,-60.000000,0.000000,Top
C2291,364.000000,-68.000000,0.000000,Top
C2292,364.000000,-76.000000,0.000000,Top
C2293,364.000000,-84.000000,0.000000,Top
C2294,364.000000,-92.000000,0.000000,Top
C2295,364.000000,-100.000000,0.000000,Top
C2296,364.000000,-108.000000,0.000000,Top
C2297,364.000000,-116.000000,0.000000,Top
C2298,364.000000,-124.000000,0.000000,Top
C2299,364.000000,-132.000000,0.000000,Top
C2300,364.000000,-140.000000,0.000000,Top
C2301,364.000000,-148.000000,0.000000,Top
C2302,364.000000,-156.000000,0.000000,Top
C2303,364.000000,-164.000000,0.000000,Top
C2304,364.000000,-172.000000,0.000000,Top
C2305,364.000000,-180.000000,0.000000,Top
C2306,364.000000,-188.000000,0.000000,Top
C2307,364.000000,-196.000000,0.000000,Top
C2308,364.000000,-204.000000,0.000000,Top
C2309,364.000000,-212.000000,0.000000,Top
C2310,364.000000,-220.000000,0.000000,Top
C2311,364.000000,-228.000000,0.000000,Top
C2312,364.000000,-236.000000,0.000000,Top
C2313,364.000000,-244.000000,0.000000,Top
C2314,364.000000,-252.000000,0.000000,Top
C2315,364.000000,-260.000000,0.000000,Top
C2316,364.000000,-268.000000,0.000000,Top
C2317,364.000000,-276.000000,0.000000,Top
C2318,364.000000,-300.000000,0.000000,Top
C2319,364.000000,-308.000000,0.000000,Top
C2320,364.000000,-316.000000,0.000000,Top
C2321,364.000000,-324.000000,0.000000,Top
C2322,364.000000,-332.000000,0.000000,Top
C2323,372.000000,-12.000000,0.000000,Top
C2324,372.000000,-20.000000,0.000000,Top
C2325,372.000000,-28.000000,0.000000,Top
C2326,372.000000,-52.000000,0.000000,Top
C2327,372.000000,-60.000000,0.000000,Top
C2328,372.000000,-68.000000,0.000000,Top
C2329,372.000000,-92.000000,0.000000,Top
C2330,372.000000,-108.000000,0.000000,Top
C2331,372.000000,-132.000000,0.000000,Top
C2332,372.000000,-148.000000,0.000000,Top
C2333,372.000000,-172.000000,0.000000,Top
C2334,372.000000,-188.000000,0.000000,Top
C2335,372.000000,-212.000000,0.000000,Top
C2336,372.000000,-228.000000,0.000000,Top
C2337,372.000000,-252.000000,0.000000,Top
C2338,372.000000,-268.000000,0.000000,Top
C2339,372.000000,-308.000000,0.000000,Top
C2340,372.000000,-316.000000,0.000000,Top
C2341,372.000000,-324.000000,0.000000,Top
C2342,372.000000,-332.000000,0.000000,Top
C2343,380.000000,-12.000000,0.000000,Top
C2344,380.000000,-20.000000,0.000000,Top
C2345,380.000000,-28.000000,0.000000,Top
C2346,380.000000,-36.000000,0.000000,Top
C2347,380.000000,-44.000000,0.000000,Top
C2348,380.000000,-52.000000,0.000000,Top
C2349,380.000000,-60.000000,0.000000,Top
C2350,380.000000,-68.000000,0.000000,Top
C2351,380.000000,-92.000000,0.000000,Top
C2352,380.000000,-108.000000,0.000000,Top
C2353,380.000000,-132.000000,0.000000,Top
C2354,380.000000,-148.000000,0.000000,Top
C2355,380.000000,-172.000000,0.000000,Top
C2356,380.000000,-188.000000,0.000000,Top
C2357,380.000000,-212.000000,0.000000,Top
C2358,380.000000,-228.000000,0.000000,Top
C2359,380.000000,-252.000000,0.000000,Top
C2360,380.000000,-268.000000,0.000000,Top
C2361,380.000000,-292.000000,0.000000,Top
C2362,380.000000,-308.000000,0.000000,Top
C2363,380.000000,-316.000000,0.000000,Top
C2364,380.000000,-324.000000,0.000000,Top
C2365,380.000000,-332.000000,0.000000,Top
C2366,388.000000,-12.000000,0.000000,Top
C2367,388.000000,-20.000000,0.000000,Top
C2368,388.000000,-28.000000,0.000000,Top
C2369,388.000000,-36.000000,0.000000,Top
C2370,388.000000,-44.000000,0.000000,Top
C2371,388.000000,-52.000000,0.000000,Top
C2372,388.000000,-60.000000,0.000000,Top
C2373,388.000000,-68.000000,0.000000,Top
C2374,388.000000,-76.000000,0.000000,Top
C2375,388.000000,-84.000000,0.000000,Top
C2376,388.000000,-92.000000,0.000000,Top
C2377,388.000000,-100.000000,0.000000,Top
C2378,388.000000,-108.000000,0.000000,Top
C2379,388.000000,-116.000000,0.000000,Top
C2380,388.000000,-124.000000,0.000000,Top
C2381,388.000000,-132.000000,0.000000,Top
C2382,388.000000,-140.000000,0.000000,Top
C2383,388.000000,-148.000000,0.000000,Top
C2384,388.000000,-156.000000,0.000000,Top
C2385,388.000000,-164.000000,0.000000,Top
C2386,388.000000,-172.000000,0.000000,Top
C2387,388.000000,-180.000000,0.000000,Top
C2388,388.000000,-188.000000,0.000000,Top
C2389,388.000000,-196.000000,0.000000,Top
C2390,388.000000,-204.000000,0.000000,Top
C2391,388.000000,-212.000000,0.000000,Top
C2392,388.000000,-220.000000,0.000000,Top
C2393,388.000000,-228.000000,0.000000,Top
C2394,388.000000,-236.000000,0.000000,Top
C2395,388.000000,-244.000000,0.000000,Top
C2396,388.000000,-252.000000,0.000000,Top
C2397,388.000000,-260.000000,0.000000,Top
C2398,388.000000,-268.000000,0.000000,Top
C2399,388.000000,-276.000000,0.000000,Top
C2400,388.000000,-284.000000,0.000000,Top
C2401,388.000000,-292.000000,0.000000,Top
C2402,388.000000,-300.000000,0.000000,Top
C2403,388.000000,-308.000000,0.000000,Top
C2404,388.000000,-316.000000,0.000000,Top
C2405,388.000000,-324.000000,0.000000,Top
C2406,388.000000,-332.000000,0.000000,Top
C2407,396.000000,-12.000000,0.000000,Top
C2408,396.000000,-20.000000,0.000000,Top
C2409,396.000000,-28.000000,0.000000,Top
C2410,396.000000,-36.000000,0.000000,Top
C2411,396.000000,-44.000000,0.000000,Top
C2412,396.000000,-52.000000,0.000000,Top
C2413,396.000000,-60.000000,0.000000,Top
C2414,396.000000,-68.000000,0.000000,Top
C2415,396.000000,-76.000000,0.000000,Top
C2416,396.000000,-84.000000,0.000000,Top
C2417,396.000000,-92.000000,0.000000,Top
C2418,396.000000,-100.000000,0.000000,Top
C2419,396.000000,-108.000000,0.000000,Top
C2420,396.000000,-116.000000,0.000000,Top
C2421,396.000000,-124.000000,0.000000,Top
C2422,396.000000,-132.000000,0.000000,Top
C2423,396.000000,-140.000000,0.000000,Top
C2424,396.000000,-148.000000,0.000000,Top
C2425,396.000000,-156.000000,0.000000,Top
C2426,396.000000,-164.000000,0.000000,Top
C2427,396.000000,-172.000000,0.000000,Top
C2428,396.000000,-180.000000,0.000000,Top
C2429,396.000000,-188.000000,0.000000,Top
C2430,396.000000,-196.000000,0.000000,Top
C2431,396.000000,-204.000000,0.000000,Top
C2432,396.000000,-212.000000,0.000000,Top
C2433,396.000000,-220.000000,0.000000,Top
C2434,396.000000,-228.000000,0.000000,Top
C2435,396.000000,-236.000000,0.000000,Top
C2436,396.000000,-244.000000,0.000000,Top
C2437,396.000000,-252.000000,0.000000,Top
C2438,396.000000,-260.000000,0.000000,Top
C2439,396.000000,-268.000000,0.000000,Top
C2440,396.000000,-276.000000,0.000000,Top
C2441,396.000000,-284.000000,0.000000,Top
C2442,396.000000,-292.000000,0.000000,Top
C2443,396.000000,-300.000000,0.000000,Top
C2444,396.000000,-308.000000,0.000000,Top
C2445,396.000000,-316.000000,0.000000,Top
C2446,396.000000,-324.000000,0.000000,Top
C2447,396.000000,-332.000000,0.000000,Top
C2448,404.000000,-12.000000,0.000000,Top
C2449,404.000000,-20.000000,0.000000,Top
C2450,404.000000,-28.000000,0.000000,Top
C2451,404.000000,-36.000000,0.000000,Top
C2452,404.000000,-44.000000,0.000000,Top
C2453,404.000000,-52.000000,0.000000,Top
C2454,404.000000,-60.000000,0.000000,Top
C2455,404.000000,-68.000000,0.000000,Top
C2456,404.000000,-76.000000,0.000000,Top
C2457,404.000000,-84.000000,0.000000,Top
C2458,404.000000,-92.000000,0.000000,Top
C2459,404.000000,-100.000000,0.000000,Top
C2460,404.000000,-108.000000,0.000000,Top
C2461,404.000000,-116.000000,0.000000,Top
C2462,404.000000,-124.000000,0.000000,Top
C2463,404.000000,-132.000000,0.000000,Top
C2464,404.000000,-140.000000,0.000000,Top
C2465,404.000000,-148.000000,0.000000,Top
C2466,404.000000,-156.000000,0.000000,Top
C2467,404.000000,-164.000000,0.000000,Top
C2468,404.000000,-172.000000,0.000000,Top
C2469,404.000000,-180.000000,0.000000,Top
C2470,404.000000,-188.000000,0.000000,Top
C2471,404.000000,-196.000000,0.000000,Top
C2472,404.000000,-204.000000,0.000000,Top
C2473,404.000000,-212.000000,0.000000,Top
C2474,404.000000,-220.000000,0.000000,Top
C2475,404.000000,-228.000000,0.000000,Top
C2476,404.000000,-236.000000,0.000000,Top
C2477,404.000000,-244.000000,0.000000,Top
C2478,404.000000,-252.000000,0.000000,Top
C2479,404.000000,-260.000000,0.000000,Top
C2480,404.000000,-268.000000,0.000000,Top
C2481,404.000000,-276.000000,0.000000,Top
C2482,404.000000,-284.000000,0.000000,Top
C2483,404.000000,-292.000000,0.000000,Top
C2484,404.000000,-300.000000,0.000000,Top
C2485,404.000000,-308.000000,0.000000,Top
C2486,404.000000,-316.000000,0.000000,Top
C2487,404.000000,-324.000000,0.000000,Top
C2488,404.000000,-332.000000,0.000000,Top
C_U0_T3_0,152.000000,-160.000000,0.000000,Top
C_U0_T3_1,150.970000,-165.810000,0.000000,Top
C_U0_T3_2,148.020000,-170.930000,0.000000,Top
C_U0_T3_3,143.500000,-174.720000,0.000000,Top
C_U0_T3_4,137.950000,-176.740000,0.000000,Top
C_U0_T3_5,132.050000,-176.740000,0.000000,Top
C_U0_T3_6,126.500000,-174.720000,0.000000,Top
C_U0_T3_7,121.980000,-170.930000,0.000000,Top
C_U0_T3_8,119.030000,-165.810000,0.000000,Top
C_U0_T3_9,118.000000,-160.000000,0.000000,Top
C_U0_T3_10,119.030000,-154.190000,0.000000,Top
C_U0_T3_11,121.980000,-149.070000,0.000000,Top
C_U0_T3_12,126.500000,-145.280000,0.000000,Top
C_U0_T3_13,132.050000,-143.260000,0.000000,Top
C_U0_T3_14,137.950000,-143.260000,0.000000,Top
C_U0_T3_15,143.500000,-145.280000,0.000000,Top
C_U0_T3_16,148.020000,-149.070000,0.000000,Top
C_U0_T3_17,150.970000,-154.190000,0.000000,Top
C_U0_T4_0,156.000000,-160.000000,0.000000,Top
C_U0_T4_1,155.680000,-163.650000,10.000000,Top
C_U0_T4_2,154.730000,-167.180000,20.000000,Top
C_U0_T4_3,153.190000,-170.500000,30.000000,Top
C_U0_T4_4,151.090000,-173.500000,40.000000,Top
C_U0_T4_5,148.500000,-176.090000,50.000000,Top
C_U0_T4_6,145.500000,-178.190000,60.000000,Top
C_U0_T4_7,142.180000,-179.730000,70.000000,Top
C_U0_T4_8,138.650000,-180.680000,80.000000,Top
C_U0_T4_9,135.000000,-181.000000,90.000000,Top
C_U0_T4_10,131.350000,-180.680000,100.000000,Top
C_U0_T4_11,127.820000,-179.730000,110.000000,Top
C_U0_T4_12,124.500000,-178.190000,120.000000,Top
C_U0_T4_13,121.500000,-176.090000,130.000000,Top
C_U0_T4_14,118.910000,-173.500000,140.000000,Top
C_U0_T4_15,116.810000,-170.500000,150.000000,Top
C_U0_T4_16,115.270000,-167.180000,160.000000,Top
C_U0_T4_17,114.320000,-163.650000,170.000000,Top
C_U0_T4_18,114.000000,-160.000000,180.000000,Top
C_U0_T4_19,114.320000,-156.350000,-170.000000,Top
C_U0_T4_20,115.270000,-152.820000,-160.000000,Top
C_U0_T4_21,116.810000,-149.500000,-150.000000,Top
C_U0_T4_22,118.910000,-146.500000,-140.000000,Top
C_U0_T4_23,121.500000,-143.910000,-130.000000,Top
C_U0_T4_24,124.500000,-141.810000,-120.000000,Top
C_U0_T4_25,127.820000,-140.270000,-110.000000,Top
C_U0_T4_26,131.350000,-139.320000,-100.000000,Top
C_U0_T4_27,135.000000,-139.000000,-90.000000,Top
C_U0_T4_28,138.650000,-139.320000,-80.000000,Top
C_U0_T4_29,142.180000,-140.270000,-70.000000,Top
C_U0_T4_30,145.500000,-141.810000,-60.000000,Top
C_U0_T4_31,148.500000,-143.910000,-50.000000,Top
C_U0_T4_32,151.090000,-146.500000,-40.000000,Top
C_U0_T4_33,153.190000,-149.500000,-30.000000,Top
C_U0_T4_34,154.730000,-152.820000,-20.000000,Top
C_U0_T4_35,155.680000,-156.350000,-10.000000,Top
C_U1_T3_0,302.000000,-160.000000,0.000000,Top
C_U1_T3_1,300.970000,-165.810000,0.000000,Top
C_U1_T3_2,298.020000,-170.930000,0.000000,Top
C_U1_T3_3,293.500000,-174.720000,0.000000,Top
C_U1_T3_4,287.950000,-176.740000,0.000000,Top
C_U1_T3_5,282.050000,-176.740000,0.000000,Top
C_U1_T3_6,276.500000,-174.720000,0.000000,Top
C_U1_T3_7,271.980000,-170.930000,0.000000,Top
C_U1_T3_8,269.030000,-165.810000,0.000000,Top
C_U1_T3_9,268.000000,-160.000000,0.000000,Top
C_U1_T3_10,269.030000,-154.190000,0.000000,Top
C_U1_T3_11,271.980000,-149.070000,0.000000,Top
C_U1_T3_12,276.500000,-145.280000,0.000000,Top
C_U1_T3_13,282.050000,-143.260000,0.000000,Top
C_U1_T3_14,287.950000,-143.260000,0.000000,Top
C_U1_T3_15,293.500000,-145.280000,0.000000,Top
C_U1_T3_16,298.020000,-149.070000,0.000000,Top
C_U1_T3_17,300.970000,-154.190000,0.000000,Top
C_U1_T4_0,306.000000,-160.000000,0.000000,Top
C_U1_T4_1,305.680000,-163.650000,10.000000,Top
C_U1_T4_2,304.730000,-167.180000,20.000000,Top
C_U1_T4_3,303.190000,-170.500000,30.000000,Top
C_U1_T4_4,301.090000,-173.500000,40.000000,Top
C_U1_T4_5,298.500000,-176.090000,50.000000,Top
C_U1_T4_6,295.500000,-178.190000,60.000000,Top
C_U1_T4_7,292.180000,-179.730000,70.000000,Top
C_U1_T4_8,288.650000,-180.680000,80.000000,Top
C_U1_T4_9,285.000000,-181.000000,90.000000,Top
C_U1_T4_10,281.350000,-180.680000,100.000000,Top
C_U1_T4_11,277.820000,-179.730000,110.000000,Top
C_U1_T4_12,274.500000,-178.190000,120.000000,Top
C_U1_T4_13,271.500000,-176.090000,130.000000,Top
C_U1_T4_14,268.910000,-173.500000,140.000000,Top
C_U1_T4_15,266.810000,-170.500000,150.000000,Top
C_U1_T4_16,265.270000,-167.180000,160.000000,Top
C_U1_T4_17,264.320000,-163.650000,170.000000,Top
C_U1_T4_18,264.000000,-160.000000,180.000000,Top
C_U1_T4_19,264.320000,-156.350000,-170.000000,Top
C_U1_T4_20,265.270000,-152.820000,-160.000000,Top
C_U1_T4_21,266.810000,-149.500000,-150.000000,Top
C_U1_T4_22,268.910000,-146.500000,-140.000000,Top
C_U1_T4_23,271.500000,-143.910000,-130.000000,Top
C_U1_T4_24,274.500000,-141.810000,-120.000000,Top
C_U1_T4_25,277.820000,-140.270000,-110.000000,Top
C_U1_T4_26,281.350000,-139.320000,-100.000000,Top
C_U1_T4_27,285.000000,-139.000000,-90.000000,Top
C_U1_T4_28,288.650000,-139.320000,-80.000000,Top
C_U1_T4_29,292.180000,-140.270000,-70.000000,Top
C_U1_T4_30,295.500000,-141.810000,-60.000000,Top
C_U1_T4_31,298.500000,-143.910000,-50.000000,Top
C_U1_T4_32,301.090000,-146.500000,-40.000000,Top
C_U1_T4_33,303.190000,-149.500000,-30.000000,Top
C_U1_T4_34,304.730000,-152.820000,-20.000000,Top
C_U1_T4_35,305.680000,-156.350000,-10.000000,Top
FB663,55.000000,-320.000000,0.000000,Top
FB664,55.000000,-328.000000,0.000000,Top
FB665,62.000000,-320.000000,0.000000,Top
FB666,62.000000,-328.000000,0.000000,Top
FB667,69.000000,-320.000000,0.000000,Top
FB668,69.000000,-328.000000,0.000000,Top
FB669,76.000000,-320.000000,0.000000,Top
FB670,76.000000,-328.000000,0.000000,Top
FB671,83.000000,-320.000000,0.000000,Top
FB672,83.000000,-328.000000,0.000000,Top
FB673,90.000000,-320.000000,0.000000,Top
FB674,90.000000,-328.000000,0.000000,Top
FB675,97.000000,-320.000000,0.000000,Top
FB676,97.000000,-328.000000,0.000000,Top
FB677,104.000000,-320.000000,0.000000,Top
FB678,104.000000,-328.000000,0.000000,Top
FB679,111.000000,-320.000000,0.000000,Top
FB680,111.000000,-328.000000,0.000000,Top
FB681,118.000000,-320.000000,0.000000,Top
FB682,118.000000,-328.000000,0.000000,Top
FB683,125.000000,-320.000000,0.000000,Top
FB684,125.000000,-328.000000,0.000000,Top
FB685,132.000000,-320.000000,0.000000,Top
FB686,132.000000,-328.000000,0.000000,Top
FB687,280.000000,-320.000000,0.000000,Top
FB688,280.000000,-328.000000,0.000000,Top
FB689,287.000000,-320.000000,0.000000,Top
FB690,287.000000,-328.000000,0.000000,Top
FB691,294.000000,-320.000000,0.000000,Top
FB692,294.000000,-328.000000,0.000000,Top
FB693,301.000000,-320.000000,0.000000,Top
