Item,Designator,Quantity,Value,Footprint,Manufacturer,MPN,Distributor,DistributorPN,Package,Description,DNP
2725,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2726,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2727,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2728,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2729,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2730,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2731,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2732,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2733,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2734,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2735,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2736,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2737,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2738,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2739,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2740,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2741,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2742,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2743,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2744,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2745,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2746,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2747,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2748,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2749,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2750,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2751,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2752,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2753,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2754,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2755,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2756,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2757,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2758,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2759,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2760,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2761,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2762,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2763,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2764,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2765,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2766,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2767,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2768,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2769,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2770,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2771,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2772,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2773,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2774,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2775,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2776,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2777,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2778,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2779,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2780,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2781,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2782,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2783,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2784,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2785,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2786,?,1,LightRail:QSFP_DD_Cage,QSFP-DD,,,,,QSFP-DD,,No
2787,?,1,LightRail:12VHPWR_Molex_203713,12VHPWR 16-pin,,,,,12VHPWR 16-pin,,No
2788,?,1,LightRail:12VHPWR_Molex_203713,12VHPWR 16-pin,,,,,12VHPWR 16-pin,,No
2789,?,1,Fiducial:Fiducial_1mm_Mask2.5mm,Fiducial 1mm,,,,,Fiducial 1mm,,No
2790,?,1,Fiducial:Fiducial_1mm_Mask2.5mm,Fiducial 1mm,,,,,Fiducial 1mm,,No
2791,?,1,Fiducial:Fiducial_1mm_Mask2.5mm,Fiducial 1mm,,,,,Fiducial 1mm,,No
2792,?,1,Fiducial:Fiducial_1mm_Mask2.5mm,Fiducial 1mm,,,,,Fiducial 1mm,,No
2793,?,1,Fiducial:Fiducial_1mm_Mask2.5mm,Fiducial 1mm,,,,,Fiducial 1mm,,No
2794,?,1,Fiducial:Fiducial_1mm_Mask2.5mm,Fiducial 1mm,,,,,Fiducial 1mm,,No
